"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"18580",3176.39551610058,0,29,16,2,11,1,1,0,0,0,0,1,0,0,3176.39551610058,3061.9882182693
"18581",3372.1491371361,0,27,14,2,16,1,1,0,0,0,0,1,0,0,3372.1491371361,3193.30081675985
"18582",3308.87468516345,0,26,12,1,17,0,1,0,0,0,0,1,0,0,3308.87468516345,3149.88279139643
"18583",3246.79670642768,0,26,17,3,13,0,1,0,0,0,0,1,0,0,3246.79670642768,3145.3141888913
"18584",3110.14305358767,0,34,17,2,12,1,1,0,0,0,0,1,0,0,3110.14305358767,2969.47081995881
"18585",3065.28240786561,0,23,13,1,6,1,1,0,0,0,0,1,0,0,3065.28240786561,2836.77813308837
"18586",3185.09923458321,0,21,12,4,10,0,0,0,0,0,0,1,0,0,3185.09923458321,2877.15354727974
"18587",3364.87852303665,0,18,10,3,16,0,0,0,0,0,0,1,0,0,3364.87852303665,3104.28486401763
"18588",3236.3885438227,0,19,11,2,13,0,0,0,0,0,0,1,0,0,3236.3885438227,3036.15149782596
"18589",2979.68724047094,1,18,9,4,11,0,0,0,0,0,0,1,0,0,3234.04196126741,2979.68724047094
"18590",2855.3532331116,1,14,8,2,7,1,0,1,0,0,1,1,0,0,3113.05188775279,2855.3532331116
"18591",2912.44626411877,1,20,12,5,7,0,0,0,0,0,0,1,0,0,3151.39587470978,2912.44626411877
"18592",3194.40776019301,0,16,10,1,10,0,0,0,0,0,0,1,0,0,3194.40776019301,2960.74994158197
"18593",3106.72484195579,1,20,12,2,14,1,1,0,0,0,0,0,0,0,3292.41750386038,3106.72484195579
"18594",2880.74500558604,1,31,12,2,10,1,0,0,0,0,0,1,1,0,3125.18479925891,2880.74500558604
"18595",3076.69844849801,1,19,10,2,14,1,0,0,0,0,0,1,0,0,3288.77744184376,3076.69844849801
"18596",3367.8965772582,0,18,8,1,17,1,0,1,0,0,0,1,1,0,3367.8965772582,3124.6494717961
"18597",3064.28642247986,0,18,10,3,4,0,0,0,0,0,0,1,0,0,3064.28642247986,2736.64147142497
"18598",2919.95881781281,1,15,8,2,11,0,0,1,0,0,0,1,0,0,3196.35873168265,2919.95881781281
"18599",3095.91442998521,0,20,12,5,6,0,0,0,0,0,0,1,1,0,3095.91442998521,2882.78260201997
"18600",3127.25453303283,1,19,9,2,18,1,0,1,0,0,0,0,0,0,3410.7939027431,3127.25453303283
"18601",3360.42801278606,0,17,12,1,15,0,0,0,0,0,0,1,0,0,3360.42801278606,3168.22012525663
"18602",3257.00187184186,0,19,11,2,12,0,0,0,0,0,0,1,0,0,3257.00187184186,3059.3298142999
"18603",3166.14207609414,0,31,14,1,10,0,1,0,0,0,0,1,0,0,3166.14207609414,2877.83671436326
"18604",3197.46218967866,0,31,16,2,12,1,1,0,0,0,0,1,0,0,3197.46218967866,3134.91761304033
"18605",3314.94841910467,0,17,10,1,14,1,0,0,0,0,0,1,0,0,3314.94841910467,3065.87474218997
"18606",3044.64914607707,1,18,9,3,13,0,0,0,0,0,0,1,0,0,3290.37737468338,3044.64914607707
"18607",2719.87754572435,0,31,17,2,16,1,1,0,0,1,0,1,0,0,2719.87754572435,2898.75769668958
"18608",3249.16757248064,0,32,17,2,13,1,1,0,0,0,0,1,0,0,3249.16757248064,3120.72909355654
"18609",3127.63744105835,1,20,13,3,12,0,0,1,0,0,0,1,0,0,3296.86449977594,3127.63744105835
"18610",3164.84409546958,0,27,16,2,10,1,1,0,0,0,0,1,0,0,3164.84409546958,3005.51029901012
"18611",3241.50140056937,0,24,12,1,15,0,0,0,0,0,0,0,0,0,3241.50140056937,3141.78622596333
"18612",2971.61589815001,1,21,12,2,15,0,0,0,0,1,0,0,0,0,2946.11490688589,2971.61589815001
"18613",2703.15155600665,0,30,16,2,14,0,1,0,0,1,0,1,0,0,2703.15155600665,2847.44304492049
"18614",2539.66935783753,0,35,14,1,15,0,1,0,0,1,0,1,1,0,2539.66935783753,2760.80655698346
"18615",3326.83844953084,0,17,11,3,13,0,0,0,0,0,0,1,1,0,3326.83844953084,3120.55980325408
"18616",3318.56849762738,0,16,8,2,15,1,0,1,0,0,0,0,0,0,3318.56849762738,3054.36583892054
"18617",3198.13904386414,0,33,16,4,11,1,1,0,0,0,0,1,0,0,3198.13904386414,2954.24059641065
"18618",2635.56497698307,0,30,13,2,12,0,1,0,0,1,0,1,0,0,2635.56497698307,2756.15620409797
"18619",3242.91727378602,0,27,16,2,13,1,1,0,0,0,0,1,0,0,3242.91727378602,3072.11454677029
"18620",3234.73980839403,0,20,12,2,11,1,1,0,0,0,0,1,0,0,3234.73980839403,3066.06680313204
"18621",3377.57857375842,0,20,14,1,13,1,0,0,0,0,0,1,0,0,3377.57857375842,3165.21706196525
"18622",3260.5899841229,0,22,13,3,12,1,1,0,0,0,0,1,0,0,3260.5899841229,3026.79433979275
"18623",3217.59772688413,0,31,17,2,15,1,1,0,0,0,0,0,0,0,3217.59772688413,3215.60549871435
"18624",3057.08075914808,1,16,9,3,13,0,0,1,0,0,0,1,0,0,3247.6293725305,3057.08075914808
"18625",3157.80399098127,0,29,17,1,8,0,1,0,0,0,0,1,0,0,3157.80399098127,3042.06328816537
"18626",3415.63475909746,0,18,12,1,15,0,0,1,0,0,0,1,0,0,3415.63475909746,3204.39068778783
"18627",3050.69327806334,1,18,12,3,12,1,0,0,0,0,0,1,0,0,3341.78779989654,3050.69327806334
"18628",3208.87144828202,0,18,9,2,11,0,0,0,0,0,0,1,0,0,3208.87144828202,2911.45854242183
"18629",3192.75045978173,0,20,12,2,10,1,0,0,0,0,0,1,0,0,3192.75045978173,2998.06074770652
"18630",2675.64862968741,1,16,9,7,2,0,0,0,0,0,0,1,0,0,2971.52015316321,2675.64862968741
"18631",2837.40344002366,1,28,13,1,12,1,1,0,0,0,0,1,0,0,3253.24596984589,2837.40344002366
"18632",3076.67163942785,0,29,12,2,10,1,0,0,0,0,0,1,1,0,3076.67163942785,2898.38845369185
"18633",3260.22808898619,0,19,12,2,11,0,1,0,0,0,0,1,1,0,3260.22808898619,2979.16418565939
"18634",3307.40486465678,0,22,14,1,14,0,0,0,0,0,0,0,0,0,3307.40486465678,3142.66920106324
"18635",2855.39072779171,1,33,14,1,9,1,0,1,0,0,0,1,3,0,3138.52432473455,2855.39072779171
"18636",3061.85030318486,1,21,12,3,13,1,1,0,0,0,0,1,2,0,3212.23729966307,3061.85030318486
"18637",3125.48430849877,0,26,14,2,9,1,1,0,0,0,0,1,2,0,3125.48430849877,2961.57758378104
"18638",3085.47645532304,1,29,16,1,12,0,0,0,0,0,0,1,1,0,3197.83458642551,3085.47645532304
"18639",3262.28226553909,0,20,13,2,11,1,0,0,0,0,0,1,1,0,3262.28226553909,3098.9902280824
"18640",3392.05342807802,0,25,16,2,15,0,1,0,0,0,0,1,0,0,3392.05342807802,3272.13865307083
"18641",3250.46015034944,0,31,16,2,13,1,1,0,0,0,0,1,0,0,3250.46015034944,2960.13985544888
"18642",3299.24827300167,0,30,14,2,13,1,1,0,0,0,0,1,0,0,3299.24827300167,3026.80703633599
"18643",3163.25868693459,0,20,12,2,8,1,0,1,0,0,0,1,0,0,3163.25868693459,2906.07946210091
"18644",3461.18407578626,0,19,11,3,18,1,0,0,0,0,0,1,0,0,3461.18407578626,3286.16281243047
"18645",2993.01444697863,1,19,12,2,11,0,0,0,0,0,0,1,0,0,3276.29223996507,2993.01444697863
"18646",3258.8055266283,0,29,17,1,14,1,1,0,0,0,0,1,0,0,3258.8055266283,3187.39520779352
"18647",2742.87042464719,1,15,8,4,7,1,0,1,0,1,0,1,0,0,2845.0498892667,2742.87042464719
"18648",3354.4026713543,0,28,16,2,14,1,1,0,0,0,0,1,0,0,3354.4026713543,3155.1134167155
"18649",3497.9052847677,0,28,16,1,20,0,1,0,0,0,0,0,1,0,3497.9052847677,3336.48616534466
"18650",3218.64496388696,0,26,12,3,14,1,1,0,0,0,0,1,0,0,3218.64496388696,3083.3040037458
"18651",3001.06223310902,1,21,12,2,16,1,0,1,0,1,0,1,0,0,2899.1561118603,3001.06223310902
"18652",3364.13067066316,0,19,12,1,15,0,1,0,0,0,0,0,1,0,3364.13067066316,3195.07589018772
"18653",3336.31991730268,0,28,16,1,16,1,1,0,0,0,0,1,0,0,3336.31991730268,3198.91286792589
"18654",3241.47185399818,0,23,12,1,13,0,1,0,0,0,0,1,0,0,3241.47185399818,3009.82752446332
"18655",3325.03101090453,0,27,12,1,16,1,1,0,0,0,0,0,1,0,3325.03101090453,3068.88026707003
"18656",3117.69181445172,0,18,12,4,6,1,0,0,0,0,0,1,0,0,3117.69181445172,2903.09799088165
"18657",3281.14380010919,0,27,12,3,12,0,1,0,0,0,0,1,0,0,3281.14380010919,2973.2529548162
"18658",3287.20547975419,0,18,12,3,13,1,0,0,0,0,0,1,0,0,3287.20547975419,3102.77662720701
"18659",3244.46544760201,0,22,12,1,14,1,0,0,0,0,0,0,0,0,3244.46544760201,3071.94968109029
"18660",3294.91166499923,0,27,16,2,13,0,1,0,0,0,0,1,0,1,3294.91166499923,3067.14868986066
"18661",3039.02898239399,1,18,8,1,14,0,0,1,0,0,0,0,0,0,3308.62522823043,3039.02898239399
"18662",3138.52096175566,1,28,15,2,15,0,0,1,0,0,0,0,1,0,3252.81929052835,3138.52096175566
"18663",3089.64932795096,1,20,12,3,12,1,0,0,0,0,0,0,0,0,3268.11962393569,3089.64932795096
"18664",3519.56825728941,0,26,16,2,14,1,1,0,0,0,0,1,0,0,3519.56825728941,3181.36472386761
"18665",3323.98541589479,0,18,12,2,13,1,0,0,0,0,0,1,0,0,3323.98541589479,3155.99193590493
"18666",3248.93834481222,0,24,14,1,12,1,1,0,0,0,0,0,0,0,3248.93834481222,3177.72939081364
"18667",3253.83732391107,0,26,14,2,13,0,0,0,0,0,0,1,0,0,3253.83732391107,3089.24484709721
"18668",3012.54892588312,1,30,17,1,15,0,1,0,0,0,0,0,0,0,3255.75635353767,3012.54892588312
"18669",3114.29893663213,0,19,11,2,6,0,0,1,0,0,0,1,0,0,3114.29893663213,2854.02812563777
"18670",3282.59779863132,0,17,11,2,13,1,0,1,0,0,0,1,0,0,3282.59779863132,3090.21068430536
"18671",3140.99954978367,1,21,12,3,12,1,0,1,0,0,0,0,0,0,3232.70126036159,3140.99954978367
"18672",3287.98128737399,0,30,14,3,11,0,1,0,0,0,0,1,0,0,3287.98128737399,2961.78801343405
"18673",3012.64759505272,0,40,12,3,12,1,1,0,0,0,0,1,0,0,3012.64759505272,2699.30778589391
"18674",3045.93197126241,0,17,11,6,4,1,0,0,0,0,0,1,0,0,3045.93197126241,2781.22214608857
"18675",2867.39503648175,0,19,12,2,11,0,0,0,0,1,0,1,0,0,2867.39503648175,2936.36846143205
"18676",2800.77144276237,0,22,12,2,13,1,1,0,0,1,0,1,0,0,2800.77144276237,2941.06315432585
"18677",3215.98369148231,0,29,14,3,11,1,1,0,0,0,0,1,0,0,3215.98369148231,2902.07753759669
"18678",3114.69515120417,0,40,12,1,15,0,1,0,0,0,0,0,0,0,3114.69515120417,2753.65021733346
"18679",3347.73308030778,0,18,12,3,14,0,0,0,0,0,0,0,0,0,3347.73308030778,3148.73895237218
"18680",3138.94774882375,0,19,11,3,8,0,0,0,0,0,0,1,0,0,3138.94774882375,2817.16113350685
"18681",3182.22235288938,0,27,13,3,11,1,0,0,0,0,0,1,0,0,3182.22235288938,2956.41631146661
"18682",3206.22386346342,0,19,10,2,11,0,0,0,0,0,0,1,0,0,3206.22386346342,3032.05791053293
"18683",3102.53343442898,0,30,16,2,5,1,1,0,0,0,0,1,0,0,3102.53343442898,2794.10449884872
"18684",2610.02550899228,0,27,14,1,10,0,1,0,0,1,0,0,0,0,2610.02550899228,2815.12302036994
"18685",2468.50423981725,1,38,12,5,6,0,0,1,0,0,0,1,5,0,2906.37309361739,2468.50423981725
"18686",2725.04029875108,0,27,14,2,13,0,1,0,0,1,0,1,1,0,2725.04029875108,2945.0102877236
"18687",3173.78876523215,0,38,12,2,15,0,1,0,0,0,0,0,0,0,3173.78876523215,2811.81915222389
"18688",3118.7436327231,0,17,10,5,8,0,0,1,0,0,0,1,0,0,3118.7436327231,2888.76091507933
"18689",3203.89983608572,0,18,11,6,9,1,0,0,0,0,0,1,0,0,3203.89983608572,2924.73246103982
"18690",3203.6926240181,0,22,10,4,10,1,1,0,0,0,0,1,0,0,3203.6926240181,2892.29326363245
"18691",3347.81183557021,0,28,16,1,15,1,1,0,0,0,0,0,0,0,3347.81183557021,3189.35524429341
"18692",3215.88279874665,0,21,12,2,11,0,1,0,0,0,0,1,0,0,3215.88279874665,3029.48409954508
"18693",3323.83900682323,0,25,14,1,15,1,1,0,0,0,0,0,0,0,3323.83900682323,3181.008448557
"18694",2914.42576359895,1,22,11,3,9,0,0,1,0,0,0,1,0,0,3159.30141148994,2914.42576359895
"18695",2645.83873239941,0,30,17,3,10,1,1,0,0,1,0,1,0,0,2645.83873239941,2821.66897649087
"18696",2969.03299313744,1,19,11,2,9,1,1,0,0,0,0,1,0,0,3174.82813972672,2969.03299313744
"18697",2980.12042401962,1,23,12,2,13,0,0,0,0,0,0,1,0,0,3282.75250976675,2980.12042401962
"18698",3156.04326133554,0,26,14,3,10,1,1,0,0,0,0,0,0,0,3156.04326133554,3011.45322529322
"18699",3191.3858095044,0,18,9,2,11,1,0,1,0,0,0,1,0,0,3191.3858095044,2936.15433508707
"18700",3157.24455500555,0,15,9,2,10,1,0,1,0,0,0,0,0,0,3157.24455500555,2950.42935684559
"18701",3256.00658373288,0,28,17,2,12,1,1,0,0,0,0,1,0,0,3256.00658373288,3238.73297492699
"18702",3136.59196595961,0,23,6,3,11,0,0,0,0,0,0,1,1,0,3136.59196595961,2773.29175415418
"18703",3274.2765380666,0,29,14,1,15,0,1,0,0,0,0,0,0,0,3274.2765380666,3141.25910283099
"18704",3291.84320262121,0,25,16,2,11,0,1,0,0,0,0,1,2,0,3291.84320262121,2955.53240770068
"18705",3355.85766349728,0,29,16,2,13,1,1,0,0,0,0,0,0,0,3355.85766349728,3079.65637551308
"18706",3258.12986509517,0,18,12,3,11,1,0,1,0,0,0,1,0,0,3258.12986509517,3044.3840527408
"18707",3166.13256471983,0,20,12,3,9,0,0,0,0,0,0,1,0,0,3166.13256471983,2980.56036324618
"18708",2853.66375904868,1,28,13,3,9,1,1,0,0,0,0,1,0,0,3131.59273287593,2853.66375904868
"18709",3348.46551759997,0,23,14,1,15,0,1,0,0,0,0,0,0,0,3348.46551759997,3225.64252687301
"18710",3165.02381981462,0,19,12,4,8,0,1,1,0,0,0,1,0,0,3165.02381981462,2959.78434058473
"18711",3208.55895148447,0,20,12,5,11,1,0,0,0,0,0,1,1,0,3208.55895148447,3023.70278552339
"18712",3305.59641278167,0,23,14,5,14,1,1,0,0,0,0,1,0,0,3305.59641278167,3169.14731732872
"18713",2953.5983039156,1,23,12,3,11,0,0,1,0,0,0,1,0,0,3208.28633260056,2953.5983039156
"18714",2678.39858630822,1,19,9,6,3,1,0,0,0,0,0,1,0,0,3014.740878498,2678.39858630822
"18715",3247.61082479159,0,20,12,2,12,0,0,0,0,0,0,1,0,0,3247.61082479159,3046.44936271257
"18716",2852.7437188547,1,32,11,2,12,1,0,1,0,0,0,1,1,0,3178.881085736,2852.7437188547
"18717",3264.54663743939,0,23,14,2,12,0,0,0,0,0,0,1,0,0,3264.54663743939,3111.00391270813
"18718",3518.60353121925,0,21,15,2,20,1,1,0,0,0,0,0,0,0,3518.60353121925,3406.5357480799
"18719",3275.71560607911,0,20,12,2,11,0,0,0,0,0,0,1,1,0,3275.71560607911,3034.37491984067
"18720",3363.47141270934,0,31,17,1,16,1,1,0,0,0,0,0,0,0,3363.47141270934,3096.80873462934
"18721",3523.76326066755,0,19,13,2,20,0,1,0,0,0,0,1,0,0,3523.76326066755,3409.28638118948
"18722",3289.3245573105,0,27,15,2,13,0,1,0,0,0,0,1,0,0,3289.3245573105,3111.24949998701
"18723",3305.37164103181,0,27,17,2,15,0,1,0,0,0,0,0,0,0,3305.37164103181,3188.84399699251
"18724",2647.62579999977,0,27,13,3,10,1,1,0,1,1,0,1,0,0,2647.62579999977,2750.62764325681
"18725",3257.12406670178,0,33,16,3,15,1,1,0,1,0,0,1,1,0,3257.12406670178,3033.20908993022
"18726",2992.72664384343,1,27,12,2,11,0,0,1,0,0,0,1,0,0,3190.46088020934,2992.72664384343
"18727",3108.66508090738,0,26,14,2,11,1,1,0,0,0,0,1,1,0,3108.66508090738,3000.15018589155
"18728",3227.47358744016,0,19,12,2,11,0,0,0,0,0,0,1,0,0,3227.47358744016,2971.72181642109
"18729",3083.03402270255,0,26,14,3,5,1,1,0,0,0,0,1,0,0,3083.03402270255,2777.69711238786
"18730",3230.25771853101,0,28,17,2,11,1,1,0,0,0,0,1,1,0,3230.25771853101,3066.7797478578
"18731",2693.95321229302,0,27,12,2,11,0,1,0,0,1,0,1,0,0,2693.95321229302,2824.27520823271
"18732",3237.60566071277,0,17,10,2,11,0,0,0,0,0,0,1,0,0,3237.60566071277,3029.93318748337
"18733",3275.61567657323,0,21,12,2,12,1,1,0,0,0,0,1,0,0,3275.61567657323,3007.5095380763
"18734",2963.70478838534,0,33,14,3,7,1,1,0,0,0,0,1,0,0,2963.70478838534,2725.27353497094
"18735",3215.32271753796,1,23,14,2,14,0,0,0,0,0,0,1,1,0,3370.67812150831,3215.32271753796
"18736",3318.6447822744,0,28,16,3,13,1,1,0,0,0,0,1,0,0,3318.6447822744,3093.21851232955
"18737",3256.33003387987,0,21,12,3,11,1,0,0,0,0,0,1,0,0,3256.33003387987,2963.71054020333
"18738",3174.47661208925,0,31,12,2,12,1,1,0,0,0,0,1,1,0,3174.47661208925,2917.25481416796
"18739",3264.15359117924,0,24,12,1,12,1,1,0,0,0,0,1,1,0,3264.15359117924,2978.03877834682
"18740",3169.23534055143,0,19,11,4,9,0,0,1,0,0,0,1,0,0,3169.23534055143,2895.57551214519
"18741",3029.26490817595,0,22,13,3,11,1,1,0,0,0,0,1,0,0,3029.26490817595,2963.48293068984
"18742",3193.52523634669,0,17,10,3,10,1,0,0,0,0,0,1,0,0,3193.52523634669,2934.42047565715
"18743",3107.37445586343,0,18,9,4,6,1,0,0,0,0,0,1,0,0,3107.37445586343,2826.64959505956
"18744",3008.30228597026,1,17,10,2,11,0,0,1,0,0,0,1,0,0,3233.58287478539,3008.30228597026
"18745",2624.96120564071,0,22,14,4,6,1,1,0,0,1,0,1,0,0,2624.96120564071,2726.78081426557
"18746",3107.48049161146,0,32,17,3,8,0,1,0,0,0,0,1,0,0,3107.48049161146,2835.77731930935
"18747",3003.11832966146,1,18,10,2,12,0,0,1,0,0,0,1,0,0,3272.89903168679,3003.11832966146
"18748",3221.52217741788,0,29,16,3,11,1,1,0,0,0,0,1,0,0,3221.52217741788,3086.40620619386
"18749",3166.15049408469,0,16,9,3,10,0,0,1,0,0,0,1,0,0,3166.15049408469,2919.53104206781
"18750",3203.55087440151,0,21,10,2,11,1,1,0,0,0,0,1,0,0,3203.55087440151,2963.12228703669
"18751",3282.15997689514,0,29,14,1,14,0,1,0,0,0,0,0,0,0,3282.15997689514,3065.1934828848
"18752",3332.02598783638,0,18,10,4,14,0,0,1,0,0,0,1,0,0,3332.02598783638,3097.8973617188
"18753",3211.97419310349,0,36,16,2,11,0,1,0,0,0,0,1,3,0,3211.97419310349,2938.48250524249
"18754",2944.01972962742,1,22,12,2,10,1,0,1,0,0,0,1,0,0,3194.36589549776,2944.01972962742
"18755",3232.15734026022,0,37,16,1,15,1,1,0,0,0,0,0,0,0,3232.15734026022,2908.1824565659
"18756",3256.41537516792,0,17,9,2,13,0,0,1,0,0,0,1,0,0,3256.41537516792,3026.72648282079
"18757",3050.90938184684,0,25,16,1,5,0,1,0,0,0,0,1,0,0,3050.90938184684,2822.38005042244
"18758",3231.05540002396,0,29,16,1,11,0,1,0,0,0,0,1,0,0,3231.05540002396,3001.71115192135
"18759",3302.34446613077,0,23,13,1,13,1,0,0,0,0,0,1,0,0,3302.34446613077,3080.19868610404
"18760",2927.31053297777,1,40,11,1,18,0,0,1,0,0,0,1,1,0,3223.44378694849,2927.31053297777
"18761",3211.4491507246,0,16,9,3,11,1,0,0,0,0,0,1,0,0,3211.4491507246,2940.66743706653
"18762",3115.30805893699,1,16,9,2,14,1,0,1,0,0,0,1,0,0,3310.28128271603,3115.30805893699
"18763",3130.35059073795,0,20,12,5,8,1,0,0,0,0,0,1,0,0,3130.35059073795,2940.2549882984
"18764",2994.97141101469,1,19,12,4,9,0,1,0,0,0,0,1,0,0,3191.54823205793,2994.97141101469
"18765",3099.30004527673,0,19,12,2,6,1,0,0,0,0,0,0,0,0,3099.30004527673,2871.21926191395
"18766",2858.59770425609,1,15,8,4,8,1,0,1,0,0,0,1,0,0,3150.82879685988,2858.59770425609
"18767",3243.30173893739,0,23,12,2,13,1,1,0,0,0,0,1,0,0,3243.30173893739,3121.2596406935
"18768",3406.32599659358,0,27,17,2,16,1,1,0,0,0,0,1,0,0,3406.32599659358,3488.59340450244
"18769",3026.09563558372,0,18,12,7,2,0,0,0,0,0,0,1,0,0,3026.09563558372,2745.10980002068
"18770",2985.76259547392,1,18,12,2,10,1,0,0,0,0,0,1,1,0,3229.39590656108,2985.76259547392
"18771",3319.21596476486,0,20,14,2,13,1,1,0,0,0,0,1,0,0,3319.21596476486,3126.40000865767
"18772",3315.72404311586,0,23,12,2,15,0,1,0,0,0,0,1,0,0,3315.72404311586,3088.58854317082
"18773",3101.41693324869,0,18,11,2,7,0,0,0,0,0,0,1,1,0,3101.41693324869,2843.46928103129
"18774",3010.99758442641,0,25,16,2,2,1,1,0,0,0,0,0,2,0,3010.99758442641,2822.35855366166
"18775",3377.44848507673,0,39,14,2,23,1,0,1,1,0,0,1,0,0,3377.44848507673,3219.85674188323
"18776",3163.12083907739,0,16,11,4,8,1,0,0,0,0,0,1,0,0,3163.12083907739,2923.90075817093
"18777",3212.73698976144,0,30,16,1,13,0,1,0,0,0,0,1,1,0,3212.73698976144,3078.35489648976
"18778",4172.19750549929,0,19,12,2,45,1,0,1,1,0,0,1,0,0,4172.19750549929,4181.79053293856
"18779",3332.22254934356,0,24,16,2,12,1,1,0,0,0,0,1,0,0,3332.22254934356,3191.52791619576
"18780",2823.71878774203,0,19,12,4,10,1,0,0,0,1,0,1,0,0,2823.71878774203,2889.13337414785
"18781",2772.32204394129,0,29,16,1,15,1,1,0,0,1,0,1,0,0,2772.32204394129,2990.69050552486
"18782",3256.7513110921,1,24,12,2,17,0,1,0,0,0,0,1,0,0,3385.66350290303,3256.7513110921
"18783",3312.39645263052,0,24,16,3,13,1,1,0,0,0,0,1,0,0,3312.39645263052,3176.4706606275
"18784",2994.18507738718,1,21,12,2,10,1,0,0,0,0,0,1,0,0,3183.55333469741,2994.18507738718
"18785",2883.2680899333,1,18,8,1,10,1,0,0,0,0,0,1,0,0,3172.15123553908,2883.2680899333
"18786",3375.95557261654,0,24,16,1,17,0,0,1,1,0,0,0,1,0,3375.95557261654,3263.18596803748
"18787",3205.6548634221,1,20,11,2,17,0,0,0,0,0,0,1,0,0,3388.96667225393,3205.6548634221
"18788",3144.08554009607,0,30,9,2,12,0,1,1,0,0,0,0,0,0,3144.08554009607,2839.12768155052
"18789",3360.84090461651,0,23,12,1,16,1,1,0,0,0,0,1,0,0,3360.84090461651,3180.17619445665
"18790",3021.45296626016,1,20,12,2,10,0,0,0,0,0,0,1,1,0,3211.26260582906,3021.45296626016
"18791",3275.74207098599,0,24,12,3,14,0,1,0,0,0,0,1,1,0,3275.74207098599,3167.255506659
"18792",3226.74187302588,0,22,12,5,11,1,1,0,0,0,0,1,0,0,3226.74187302588,2990.3727342311
"18793",2813.54078805001,1,26,9,2,7,1,1,0,0,0,0,1,2,0,3081.41387201236,2813.54078805001
"18794",3329.57835574379,0,31,13,2,17,0,1,0,0,0,0,1,0,0,3329.57835574379,3146.96498871446
"18795",3313.94839521108,0,25,16,3,14,0,1,0,0,0,0,1,2,0,3313.94839521108,3229.16709158771
"18796",3268.9575926735,0,26,13,2,12,0,1,0,0,0,0,0,1,0,3268.9575926735,3001.32648553967
"18797",3314.43104312237,0,19,12,2,14,0,1,0,0,0,0,1,0,0,3314.43104312237,3175.47743786405
"18798",3402.55569129676,0,22,12,3,19,1,1,0,0,0,0,1,0,0,3402.55569129676,3273.92728367856
"18799",2786.91745022912,1,27,12,4,6,0,0,0,0,0,0,1,0,0,3076.20730918374,2786.91745022912
"18800",3316.61613688009,0,27,16,2,14,0,1,0,0,0,0,1,0,0,3316.61613688009,3168.57566792501
"18801",3316.57503731429,0,19,12,4,14,0,0,0,0,0,0,1,0,0,3316.57503731429,3152.49142802719
"18802",3074.64133261029,1,17,8,1,14,1,1,0,0,0,0,1,0,0,3294.11810334492,3074.64133261029
"18803",3277.50415503322,0,31,16,3,15,0,1,0,0,0,0,0,0,0,3277.50415503322,3129.05794418038
"18804",3313.25135603465,0,21,15,1,13,1,1,0,0,0,0,1,0,0,3313.25135603465,3204.84046801117
"18805",3292.22653595233,0,25,14,2,14,0,1,0,0,0,0,1,0,0,3292.22653595233,3124.65307707406
"18806",2916.52435754329,0,26,12,2,20,1,1,0,0,1,0,1,0,0,2916.52435754329,3138.48992118506
"18807",3125.26820188632,0,28,13,2,10,1,1,0,0,0,0,1,0,0,3125.26820188632,2950.40242240517
"18808",3159.4287815678,1,31,14,2,19,0,1,0,0,0,0,0,4,0,3395.55989008593,3159.4287815678
"18809",3225.60058498513,0,22,13,2,11,0,0,1,0,0,0,1,0,0,3225.60058498513,3023.06590919973
"18810",3071.83916306007,1,17,8,1,15,1,0,1,0,0,0,0,0,0,3265.19586126708,3071.83916306007
"18811",2828.811297783,1,14,9,3,6,1,0,0,0,0,0,1,0,0,3107.76036903844,2828.811297783
"18812",3354.76924245957,0,29,17,1,17,1,1,0,0,0,0,0,0,0,3354.76924245957,3233.35797401424
"18813",3102.72179166345,0,27,13,2,7,0,1,0,0,0,0,0,1,0,3102.72179166345,2814.16483345283
"18814",3196.81199262208,0,35,17,2,15,0,1,0,0,0,0,0,0,0,3196.81199262208,3026.96468299492
"18815",3289.15673615162,0,21,12,2,9,0,0,0,0,0,0,1,0,0,3289.15673615162,2973.75553842949
"18816",3022.21858365921,1,19,9,2,13,0,0,1,0,0,0,1,0,0,3223.96396029417,3022.21858365921
"18817",3044.04304971478,0,29,17,2,3,0,1,0,0,0,0,1,0,0,3044.04304971478,2814.28325076275
"18818",3586.62690350986,0,28,17,1,24,0,1,0,0,0,0,0,0,0,3586.62690350986,3479.11048346555
"18819",3081.93668725248,0,34,12,3,12,0,1,0,0,0,0,1,0,0,3081.93668725248,2843.0025409817
"18820",2750.27147838522,1,33,11,3,10,0,0,0,0,0,0,1,0,0,3087.13320487671,2750.27147838522
"18821",3030.01029123417,1,18,12,2,11,1,0,1,0,0,0,0,1,0,3273.1535605075,3030.01029123417
"18822",3204.9960880774,0,33,14,2,11,0,1,0,0,0,0,1,0,0,3204.9960880774,2959.74016709391
"18823",3179.65118079523,0,22,16,2,10,1,1,0,0,0,0,0,0,0,3179.65118079523,3086.93417071888
"18824",3377.5335539645,0,27,15,1,16,0,1,0,0,0,0,0,0,0,3377.5335539645,3162.30224185528
"18825",2995.90394730685,1,19,12,3,10,1,0,1,0,0,0,1,0,0,3197.35336212423,2995.90394730685
"18826",3301.29592425677,0,20,12,4,13,1,1,0,0,0,0,1,0,0,3301.29592425677,3068.28906000911
"18827",3347.73113036835,0,26,16,1,15,1,1,0,0,0,0,0,0,0,3347.73113036835,3207.45927355459
"18828",3271.61815457188,0,23,12,2,15,1,0,0,0,0,0,0,1,0,3271.61815457188,3103.4421534068
