,V1,V2,V3,V4,V6,V7
22479,3325.284649,1,21,33,3502.654175,3325.284649
22480,3927.199211,0,31,23,3927.199211,3777.468996
22481,3350.609685,0,18,30,3350.609685,3178.07716
22482,3720.806572,0,20,70,3720.806572,3661.110714
22483,4354.098016,0,36,36,4354.098016,4307.106512
22484,3368.629759,0,23,6,3368.629759,3156.700111
22485,3751.846398,0,25,44,3751.846398,3672.835131
22486,3793.575038,0,26,42,3793.575038,3721.057201
22487,3538.16522,0,19,49,3538.16522,3397.772623
22488,3943.002104,0,31,26,3943.002104,3823.711715
22489,3312.328813,0,18,23,3312.328813,3102.214131
22490,4286.942476,0,35,35,4286.942476,4207.063162
22491,3258.468256,0,19,10,3258.468256,3018.010823
22492,3534.028529,0,19,50,3534.028529,3410.824197
22493,3280.456495,1,22,24,3472.018705,3280.456495
22494,3507.022464,0,24,17,3507.022464,3312.943088
22495,3467.638627,1,19,56,3578.578337,3467.638627
22496,3778.344216,0,27,32,3778.344216,3640.026499
22497,3650.356792,0,25,30,3650.356792,3494.759752
22498,3930.501926,0,31,25,3930.501926,3812.214006
22499,3937.488646,0,27,54,3937.488646,3877.683447
22500,3883.676209,0,29,32,3883.676209,3763.961204
22501,3980.145566,0,29,45,3980.145566,3912.123446
22502,3734.305148,0,26,35,3734.305148,3628.17769
22503,3456.703289,0,22,24,3456.703289,3271.402831
22504,3301.717157,1,23,20,3468.629715,3301.717157
22505,3568.164269,0,23,35,3568.164269,3460.398712
22506,3534.437497,0,25,13,3534.437497,3315.349919
22507,3388.628095,0,20,25,3388.628095,3208.820067
22508,3875.551506,0,30,25,3875.551506,3748.481213
22509,3344.582878,0,16,36,3344.582878,3155.130872
22510,3546.777199,0,22,34,3546.777199,3365.297714
22511,3548.331779,0,23,29,3548.331779,3398.617198
22512,3756.895853,0,28,25,3756.895853,3631.258604
22513,3347.003705,1,20,38,3494.035784,3347.003705
22514,3880.567092,0,31,17,3880.567092,3718.044146
22515,3828.256048,0,30,19,3828.256048,3651.40048
22516,3430.936824,0,17,44,3430.936824,3276.833929
22517,3164.481192,1,18,29,3359.258088,3164.481192
22518,3976.821516,0,30,36,3976.821516,3866.762915
22519,3797.461314,0,28,31,3797.461314,3687.848462
22520,3362.398471,0,18,31,3362.398471,3175.717657
22521,4053.894367,0,31,40,4053.894367,4000.104971
22522,3093.034955,1,19,18,3307.938118,3093.034955
22523,3518.028099,1,23,43,3636.6066,3518.028099
22524,3687.293458,0,25,35,3687.293458,3565.746336
22525,3240.651678,1,20,27,3416.244448,3240.651678
22526,3898.559182,0,29,36,3898.559182,3815.06422
22527,3382.365369,0,18,36,3382.365369,3229.469591
22528,3400.079579,0,19,30,3400.079579,3235.725354
22529,3551.424708,1,20,56,3627.503302,3551.424708
22530,3827.729734,0,29,28,3827.729734,3672.026968
22531,3632.167575,0,24,34,3632.167575,3499.399119
22532,4145.350895,0,33,33,4145.350895,4039.370548
22533,4069.002016,0,33,25,4069.002016,3938.401224
22534,3557.083064,0,23,30,3557.083064,3407.305009
22535,3866.946883,0,29,30,3866.946883,3741.800773
22536,3526.082528,0,22,31,3526.082528,3395.560885
22537,3815.936192,0,25,52,3815.936192,3754.659122
22538,3901.799123,0,28,43,3901.799123,3827.292723
22539,3715.857529,0,24,44,3715.857529,3598.276425
22540,3905.320637,0,28,44,3905.320637,3847.515175
22541,3519.607808,0,23,25,3519.607808,3360.694727
22542,3285.288827,0,18,18,3285.288827,3071.745521
22543,3737.169475,1,30,25,3880.140049,3737.169475
22544,3827.676221,0,28,33,3827.676221,3634.473312
22545,3946.805847,0,29,40,3946.805847,3843.366261
22546,3856.830332,0,29,28,3856.830332,3704.541607
22547,3922.38509,0,29,37,3922.38509,3815.344631
22548,3557.191124,0,23,30,3557.191124,3410.234812
22549,3333.558984,1,21,33,3487.911122,3333.558984
22550,3985.376334,0,28,53,3985.376334,3944.820115
22551,3299.42715,1,20,35,3458.1838,3299.42715
22552,3830.428894,0,25,52,3830.428894,3763.647325
22553,3608.458632,0,25,24,3608.458632,3441.21803
22554,4686.986096,0,41,30,4686.986096,4605.792818
22555,4495.129756,0,32,85,4495.129756,4609.53399
22556,3443.659144,0,22,20,3443.659144,3258.211577
22557,4366.65452,0,36,37,4366.65452,4307.755411
22558,3628.51267,0,26,22,3628.51267,3455.228184
22559,3356.59682,1,19,44,3493.612703,3356.59682
22560,3782.803806,0,28,24,3782.803806,3600.593397
22561,3502.347081,0,21,35,3502.347081,3365.828383
22562,3714.98654,0,23,50,3714.98654,3618.353362
22563,3872.542757,0,29,30,3872.542757,3745.284179
22564,3785.918051,0,29,20,3785.918051,3622.526569
22565,3564.788743,0,23,36,3564.788743,3464.959846
22566,4050.166807,0,33,25,4050.166807,3933.236879
22567,3680.885296,0,26,30,3680.885296,3552.981896
22568,3820.616546,0,27,40,3820.616546,3730.075686
22569,3238.992444,1,18,38,3412.206097,3238.992444
22570,3615.3308,0,25,24,3615.3308,3434.779775
22571,4164.5146,0,35,19,4164.5146,4010.190843
22572,3826.393264,0,26,47,3826.393264,3748.1425
22573,3845.396285,0,27,50,3845.396285,3884.692194
22574,3368.835837,0,19,25,3368.835837,3170.082146
22575,3559.856248,0,21,41,3559.856248,3424.738007
22576,3795.76508,0,28,30,3795.76508,3663.635719
22577,3810.572912,0,25,50,3810.572912,3702.262464
22578,3450.760733,1,24,28,3568.577829,3450.760733
22579,3560.768145,0,21,42,3560.768145,3422.902327
22580,3544.828741,0,17,63,3544.828741,3441.437974
22581,4005.715923,1,33,31,4117.845221,4005.715923
22582,3459.064602,1,28,10,3653.958935,3459.064602
22583,3567.024484,1,25,35,3671.560744,3567.024484
22584,4062.554036,0,31,40,4062.554036,3988.845611
22585,3684.285671,0,22,52,3684.285671,3579.074157
22586,3972.315678,0,32,23,3972.315678,3839.665278
22587,3194.193952,1,20,23,3374.746089,3194.193952
22588,4191.745139,0,35,25,4191.745139,4087.030092
22589,4276.815497,0,37,17,4276.815497,4116.234847
22590,3845.563208,0,22,76,3845.563208,3827.89553
22591,3409.950236,0,19,32,3409.950236,3237.302351
22592,3643.063767,0,23,42,3643.063767,3524.271702
22593,3829.651156,0,28,32,3829.651156,3703.486673
22594,3788.286957,0,21,75,3788.286957,3769.242762
22595,3933.259277,0,26,59,3933.259277,3905.217469
22596,3740.452769,0,26,35,3740.452769,3622.023179
22597,3696.115929,0,25,36,3696.115929,3575.375204
22598,3610.328334,0,22,44,3610.328334,3506.713526
22599,3529.896438,0,22,32,3529.896438,3361.899662
22600,4487.496015,0,37,40,4487.496015,4456.573037
22601,4101.048658,0,31,45,4101.048658,4051.124494
22602,3814.862312,0,30,18,3814.862312,3694.615348
22603,3302.329004,0,18,22,3302.329004,3097.101891
22604,3957.905552,0,30,34,3957.905552,3851.209741
22605,4195.584175,0,32,50,4195.584175,4196.092366
22606,3815.891249,0,28,31,3815.891249,3702.16486
22607,3645.91281,0,27,17,3645.91281,3472.213656
22608,3762.545635,0,26,39,3762.545635,3681.914166
22609,3280.262676,1,20,31,3434.974113,3280.262676
22610,3366.838346,0,16,43,3366.838346,3225.709735
22611,3971.11874,0,28,50,3971.11874,3912.860791
22612,4022.62798,0,31,35,4022.62798,3940.049701
22613,3793.518002,0,28,29,3793.518002,3670.905749
22614,3329.815363,0,17,31,3329.815363,3128.579667
22615,2926.637222,1,18,5,3158.235448,2926.637222
22616,3265.142901,1,23,17,3460.05357,3265.142901
22617,3814.158132,1,30,32,3940.233105,3814.158132
22618,3620.122348,0,23,40,3620.122348,3509.284161
22619,3886.631739,0,27,47,3886.631739,3822.01994
22620,3526.001377,0,22,31,3526.001377,3347.020249
22621,3441.064026,0,20,30,3441.064026,3260.876746
22622,4228.627075,1,35,38,4286.007515,4228.627075
22623,4273.208612,0,32,60,4273.208612,4312.45583
22624,3365.975187,0,18,31,3365.975187,3194.417259
22625,4244.391138,0,36,22,4244.391138,4118.551543
22626,3440.422229,0,22,20,3440.422229,3248.994653
22627,3441.007705,1,18,58,3544.74818,3441.007705
22628,3915.085452,0,29,33,3915.085452,3805.671151
22629,3705.494961,1,23,57,3752.968298,3705.494961
22630,3366.150879,0,20,20,3366.150879,3144.116548
22631,3629.072072,1,29,21,3793.949468,3629.072072
22632,3917.577877,0,28,45,3917.577877,3859.846333
22633,3424.548984,0,18,40,3424.548984,3286.309387
22634,3792.291654,0,27,35,3792.291654,3677.762255
22635,4778.666231,0,41,40,4778.666231,4742.870065
22636,3118.650431,1,19,20,3321.550237,3118.650431
22637,3502.93787,0,19,47,3502.93787,3390.170924
22638,3417.045352,0,20,25,3417.045352,3227.133832
22639,3277.595833,0,15,32,3277.595833,3085.986356
22640,3719.587039,0,27,25,3719.587039,3560.527595
22641,3300.57212,0,20,11,3300.57212,3075.477273
22642,3284.740695,1,18,39,3420.865473,3284.740695
22643,3758.032021,0,26,38,3758.032021,3656.776678
22644,3479.077197,0,19,42,3479.077197,3343.870745
22645,3312.390215,0,19,20,3312.390215,3121.470919
22646,3796.165414,1,28,40,3881.408507,3796.165414
22647,3608.608031,0,21,49,3608.608031,3494.938563
22648,3420.52197,1,20,45,3529.57796,3420.52197
22649,3557.255034,0,22,36,3557.255034,3411.841824
22650,3128.91813,1,17,30,3328.336701,3128.91813
22651,3655.321832,0,25,32,3655.321832,3519.749417
22652,3358.387241,0,18,32,3358.387241,3203.546244
22653,4170.84092,1,37,21,4309.807684,4170.84092
22654,3593.822517,0,22,42,3593.822517,3469.177561
22655,3672.91618,0,27,19,3672.91618,3508.447746
22656,3849.85263,0,29,28,3849.85263,3716.649791
22657,4285.77866,0,33,50,4285.77866,4260.555421
22658,3694.120255,0,27,22,3694.120255,3510.685548
22659,3993.259713,0,30,40,3993.259713,3920.111443
22660,4285.846838,0,34,44,4285.846838,4239.588807
22661,3927.872573,0,29,37,3927.872573,3811.866682
22662,3677.912294,0,20,68,3677.912294,3649.187535
22663,3737.913813,0,26,35,3737.913813,3604.759808
22664,3565.857303,0,22,37,3565.857303,3428.268653
22665,3537.491015,0,22,35,3537.491015,3405.740838
22666,4176.319434,0,29,70,4176.319434,4192.834514
22667,3494.949839,0,21,34,3494.949839,3328.289003
22668,4025.35968,0,31,35,4025.35968,3941.181574
22669,3869.627061,0,24,66,3869.627061,3830.827683
22670,3752.237515,0,25,41,3752.237515,3625.822403
22671,3453.088955,0,18,44,3453.088955,3324.241821
22672,3453.207627,0,17,50,3453.207627,3311.47015
22673,3616.765355,0,17,70,3616.765355,3528.736019
22674,3342.424832,1,18,47,3479.192888,3342.424832
22675,3392.861757,0,17,42,3392.861757,3238.979894
22676,3701.534044,0,28,15,3701.534044,3496.226446
22677,3534.648697,0,22,35,3534.648697,3411.368694
22678,2969.110791,1,19,4,3209.041553,2969.110791
22679,3373.86209,0,18,33,3373.86209,3204.656765
22680,3257.031958,0,19,10,3257.031958,3031.045436
22681,3802.842732,0,27,39,3802.842732,3724.535591
22682,3813.669109,0,27,37,3813.669109,3694.21637
22683,3308.086947,0,15,35,3308.086947,3104.167886
22684,3732.986213,0,27,28,3732.986213,3605.883149
22685,4026.819401,0,32,28,4026.819401,3903.716865
22686,3216.647244,0,16,20,3216.647244,3011.338398
22687,3630.95551,0,22,46,3630.95551,3549.369137
22688,3869.580058,0,29,30,3869.580058,3759.599853
22689,3771.135906,0,23,60,3771.135906,3746.341913
22690,3764.236019,0,25,45,3764.236019,3668.68891
22691,4332.382096,0,32,65,4332.382096,4369.706233
22692,3196.308864,1,20,20,3365.345126,3196.308864
22693,3735.323717,0,27,28,3735.323717,3598.392668
22694,3178.424974,1,18,30,3382.166005,3178.424974
22695,3493.696127,0,21,33,3493.696127,3334.746278
22696,3725.844744,0,26,35,3725.844744,3621.540631
22697,3634.150222,0,22,48,3634.150222,3560.594538
22698,3556.663311,0,20,50,3556.663311,3455.502836
22699,4093.605666,0,31,46,4093.605666,4075.016751
22700,3569.853631,0,23,32,3569.853631,3417.488292
22701,3739.507787,0,25,42,3739.507787,3633.684418
22702,4057.15468,0,33,23,4057.15468,3916.114355
22703,3745.983244,0,24,50,3745.983244,3673.688521
22704,3663.868895,0,23,46,3663.868895,3564.5231
22705,3656.698427,1,24,48,3730.284876,3656.698427
22706,3375.227271,0,15,48,3375.227271,3236.28438
22707,3964.083129,0,31,30,3964.083129,3879.255238
22708,3783.461891,0,29,20,3783.461891,3636.406739
22709,4411.765644,0,32,75,4411.765644,4478.286938
22710,3883.650254,0,30,25,3883.650254,3733.917223
22711,4455.229442,0,38,28,4455.229442,4345.566277
22712,4431.832765,0,39,17,4431.832765,4271.848018
22713,3856.536243,0,26,50,3856.536243,3784.656274
22714,4685.664227,0,41,31,4685.664227,4629.610758
22715,3970.63281,0,28,50,3970.63281,3908.966613
22716,4108.365187,0,31,45,4108.365187,4055.779517
22717,3851.999528,0,28,35,3851.999528,3741.033705
22718,3312.46703,0,16,36,3312.46703,3161.112623
22719,3601.207934,0,18,66,3601.207934,3520.434679
22720,3451.809824,0,18,44,3451.809824,3329.322714
22721,3758.137901,0,20,76,3758.137901,3727.322189
22722,3544.167739,0,22,33,3544.167739,3384.671142
22723,3528.841901,0,21,40,3528.841901,3409.368747
22724,3337.147778,0,21,11,3337.147778,3107.999031
22725,3138.423689,0,17,2,3138.423689,2875.770853
22726,3447.139657,0,19,37,3447.139657,3281.907283
22727,3264.19389,1,19,34,3421.221153,3264.19389
22728,3388.766234,0,19,30,3388.766234,3219.106929
22729,4058.623622,0,31,40,4058.623622,3988.394619
22730,3579.544093,0,24,26,3579.544093,3401.942384
22731,3835.303509,0,27,40,3835.303509,3739.907117
22732,3439.475288,1,25,25,3609.1556,3439.475288
22733,3568.07985,0,24,26,3568.07985,3409.088849
22734,3478.55424,0,22,25,3478.55424,3261.938765
22735,3406.293296,0,17,40,3406.293296,3232.445635
22736,3775.48192,0,26,40,3775.48192,3724.045369
22737,3532.065517,0,21,38,3532.065517,3394.092337
22738,3834.340585,0,28,32,3834.340585,3678.893775
22739,3662.955805,0,26,24,3662.955805,3500.825984
22740,3865.427279,1,25,63,3915.088278,3865.427279
22741,3235.492053,0,15,25,3235.492053,3011.2534
22742,3958.148145,0,31,30,3958.148145,3876.595014
22743,3821.822389,0,29,26,3821.822389,3677.509299
22744,3879.45259,0,29,31,3879.45259,3737.553797
22745,4521.416618,0,40,20,4521.416618,4408.73169
22746,3732.387322,1,24,56,3780.058037,3732.387322
22747,3452.435548,1,23,35,3570.560065,3452.435548
22748,4065.536048,1,34,30,4180.852698,4065.536048
22749,3457.396242,0,22,20,3457.396242,3235.106755
22750,4049.264578,0,34,17,4049.264578,3896.558218
22751,3980.584407,0,30,38,3980.584407,3900.995639
22752,3939.465135,0,30,32,3939.465135,3821.347841
22753,3227.506431,1,20,25,3395.511352,3227.506431
22754,3755.1626,0,23,55,3755.1626,3661.342199
22755,3956.822547,0,30,35,3956.822547,3873.827282
22756,3437.844765,0,18,40,3437.844765,3272.890998
22757,3388.154917,0,20,25,3388.154917,3190.004984
22758,3376.951208,0,18,32,3376.951208,3194.409671
22759,4050.192984,0,31,39,4050.192984,3978.613613
22760,3626.999407,0,23,40,3626.999407,3503.769445
22761,3764.992589,0,26,39,3764.992589,3672.078555
22762,4211.510873,0,34,35,4211.510873,4102.675051
22763,3708.13549,0,22,57,3708.13549,3635.555441
22764,3749.233995,0,30,10,3749.233995,3578.467656
22765,3233.008,0,17,17,3233.008,3028.030494
22766,3759.152414,0,28,23,3759.152414,3572.800698
22767,3787.52943,0,23,60,3787.52943,3728.714966
22768,3929.309948,0,30,32,3929.309948,3821.636079
22769,3472.471703,0,22,24,3472.471703,3290.377854
22770,3878.466173,0,28,40,3878.466173,3778.797004
22771,3827.871549,0,27,40,3827.871549,3734.716365
22772,3761.427697,1,22,70,3804.827289,3761.427697
22773,3434.436223,0,18,40,3434.436223,3262.351386
22774,3335.329194,0,16,35,3335.329194,3146.360861
22775,3533.663238,0,21,39,3533.663238,3426.262825
22776,3567.765593,0,23,28,3567.765593,3375.422634
22777,4382.200739,0,37,30,4382.200739,4297.282665
22778,3556.494953,0,21,41,3556.494953,3414.737731
22779,3354.468211,0,22,7,3354.468211,3104.362495
22780,3918.489841,0,27,50,3918.489841,3855.228051
22781,3505.872282,0,21,35,3505.872282,3354.669508
22782,3947.14164,0,31,26,3947.14164,3803.491238
22783,4384.306043,0,37,31,4384.306043,4303.545692
22784,3363.091297,0,20,20,3363.091297,3162.65015
22785,3479.374925,0,18,49,3479.374925,3350.12905
22786,3936.447741,0,29,40,3936.447741,3861.782583
22787,3954.032691,0,28,50,3954.032691,3907.540707
22788,3600.430988,0,24,30,3600.430988,3444.177865
22789,3975.981567,0,32,23,3975.981567,3851.797366
22790,4296.219673,0,36,30,4296.219673,4241.641558
22791,3671.279038,0,24,40,3671.279038,3564.545005
22792,3223.223796,1,18,35,3384.349764,3223.223796
22793,3564.259879,0,22,37,3564.259879,3416.845016
22794,3914.030688,0,30,30,3914.030688,3784.346943
22795,3462.719404,0,19,40,3462.719404,3303.763715
22796,3422.864525,0,20,30,3422.864525,3240.628002
22797,3669.907099,0,27,21,3669.907099,3500.290235
22798,3904.691408,0,30,28,3904.691408,3773.878771
22799,4366.952325,0,39,12,4366.952325,4220.542706
22800,4214.104095,0,32,50,4214.104095,4201.225491
22801,3719.402197,0,27,27,3719.402197,3560.456266
22802,3516.675733,0,24,23,3516.675733,3389.852404
22803,3835.439113,0,25,55,3835.439113,3789.770403
22804,3835.983331,0,29,25,3835.983331,3677.500161
22805,3568.418375,0,25,18,3568.418375,3373.754584
22806,3935.118701,0,29,41,3935.118701,3865.214911
22807,3778.827998,0,27,35,3778.827998,3670.818031
22808,3831.33541,0,29,26,3831.33541,3689.640039
22809,3618.873496,0,22,44,3618.873496,3505.765854
22810,3970.392353,0,32,23,3970.392353,3789.577484
22811,4255.729989,0,34,40,4255.729989,4173.100084
22812,3760.11926,0,26,38,3760.11926,3644.899889
22813,3468.852229,0,24,13,3468.852229,3271.790512
22814,3851.344291,0,26,48,3851.344291,3756.868861
22815,3652.164645,0,28,11,3652.164645,3454.602738
22816,3576.296346,0,22,40,3576.296346,3435.177337
22817,3362.262818,0,18,30,3362.262818,3179.192888
22818,3569.781434,0,24,25,3569.781434,3412.561572
22819,3368.929648,0,19,28,3368.929648,3203.657566
22820,3573.795857,0,20,45,3573.795857,3429.26747
22821,3267.930721,1,16,46,3390.134286,3267.930721
22822,3737.113101,0,25,41,3737.113101,3629.114156
22823,3472.168,0,21,30,3472.168,3333.908989
22824,3506.471344,0,19,45,3506.471344,3356.633384
22825,3545.636492,0,23,30,3545.636492,3424.189502
22826,3118.464806,1,23,2,3343.794742,3118.464806
22827,3488.299206,1,26,23,3642.705506,3488.299206
22828,3635.590251,0,24,35,3635.590251,3502.992981
22829,4482.357304,0,39,25,4482.357304,4381.855801
22830,4030.409511,0,32,28,4030.409511,3903.155295
22831,3342.057611,0,22,9,3342.057611,3117.52628
22832,3429.91603,0,22,18,3429.91603,3263.526695
22833,3315.366186,1,21,32,3475.335398,3315.366186
22834,3352.971871,1,19,47,3512.651518,3352.971871
22835,3197.578194,1,17,36,3349.261218,3197.578194
22836,3369.649945,1,18,49,3483.680469,3369.649945
22837,3615.003375,1,23,50,3705.417568,3615.003375
22838,3325.646629,0,17,32,3325.646629,3155.255498
22839,3359.348342,1,20,40,3495.202519,3359.348342
22840,3349.720145,1,22,29,3499.951414,3349.720145
22841,3337.988884,0,20,22,3337.988884,3182.731945
22842,3478.373677,0,20,35,3478.373677,3305.449301
22843,3585.613784,1,25,37,3688.813931,3585.613784
22844,3860.532959,0,30,23,3860.532959,3714.625534
22845,3531.993623,0,20,45,3531.993623,3411.977954
22846,3945.32399,0,28,49,3945.32399,3897.370619
22847,4205.030202,1,35,35,4299.649548,4205.030202
22848,3204.331388,0,16,20,3204.331388,3007.172023
22849,3342.535861,0,17,30,3342.535861,3134.582018
22850,3641.850581,0,25,29,3641.850581,3484.025158
22851,3784.123391,0,26,40,3784.123391,3677.248376
22852,4089.053104,0,30,50,4089.053104,4041.062134
22853,3717.038196,0,25,40,3717.038196,3604.780917
22854,3779.277249,0,29,20,3779.277249,3625.865852
22855,3382.56385,0,20,16,3382.56385,3118.839755
22856,3251.161088,1,19,34,3421.530105,3251.161088
22857,3429.009499,1,18,56,3525.212742,3429.009499
22858,3657.301837,0,21,55,3657.301837,3546.45915
22859,3409.45985,0,18,38,3409.45985,3257.62044
22860,4314.578441,0,33,56,4314.578441,4325.300753
22861,3462.524415,0,24,12,3462.524415,3252.762414
22862,3688.001426,0,24,42,3688.001426,3576.991115
22863,3376.051104,0,18,32,3376.051104,3196.448873
22864,3926.429033,0,30,32,3926.429033,3843.473248
22865,3233.341402,1,19,33,3411.221418,3233.341402
22866,3666.805807,1,23,55,3734.8832,3666.805807
22867,3618.149948,0,26,19,3618.149948,3463.409741
22868,3508.726882,0,22,33,3508.726882,3381.812298
22869,4232.747683,0,36,21,4232.747683,4084.694213
22870,3768.172427,0,27,31,3768.172427,3655.190021
22871,3563.188453,0,22,38,3563.188453,3437.47806
22872,3550.346333,0,21,41,3550.346333,3390.589226
22873,3338.90657,1,25,14,3516.151859,3338.90657
22874,3760.441934,0,28,24,3760.441934,3615.326328
22875,3831.425837,0,29,26,3831.425837,3693.355587
22876,3549.244605,0,19,55,3549.244605,3448.790101
22877,3533.446325,1,29,13,3731.715346,3533.446325
22878,3420.534427,0,19,34,3420.534427,3253.352432
22879,3160.618031,1,15,41,3335.135722,3160.618031
22880,3001.452416,1,19,12,3252.476407,3001.452416
22881,3718.482245,0,24,46,3718.482245,3632.277121
22882,3316.918846,0,19,19,3316.918846,3112.057662
22883,3620.823946,0,23,40,3620.823946,3513.402954
22884,3490.281829,0,20,40,3490.281829,3348.076239
22885,3322.285606,1,17,50,3460.18506,3322.285606
22886,3688.841539,1,28,32,3804.473705,3688.841539
22887,3124.355974,1,17,28,3298.572171,3124.355974
22888,3922.102181,0,27,52,3922.102181,3868.667299
22889,3441.919206,0,20,34,3441.919206,3306.545942
22890,3949.692155,0,29,40,3949.692155,3837.70564
22891,3328.363197,1,19,41,3477.156141,3328.363197
22892,3449.234878,0,23,15,3449.234878,3220.180855
22893,3734.31254,0,25,38,3734.31254,3587.412903
22894,3298.612182,0,18,20,3298.612182,3086.49514
22895,3568.48399,0,24,26,3568.48399,3426.273201
22896,3326.654038,0,18,26,3326.654038,3124.432067
22897,3371.586361,1,21,37,3524.333069,3371.586361
22898,3431.851854,1,20,46,3534.799058,3431.851854
22899,3492.79442,0,20,38,3492.79442,3316.334192
22900,4033.030341,0,32,30,4033.030341,3930.827964
22901,3381.052227,0,18,33,3381.052227,3206.179905
22902,3460.806846,0,21,28,3460.806846,3309.786464
22903,4108.495791,0,33,31,4108.495791,4007.746219
22904,3379.937986,1,19,45,3478.309957,3379.937986
22905,3338.035684,1,18,47,3491.794453,3338.035684
22906,3729.756398,0,27,28,3729.756398,3614.49361
22907,3582.082675,0,19,58,3582.082675,3516.628848
22908,3259.552612,1,22,20,3435.145619,3259.552612
22909,3481.574874,0,17,54,3481.574874,3369.418209
22910,3621.068475,0,26,20,3621.068475,3432.834429
22911,3289.554675,0,17,28,3289.554675,3116.287564
22912,3967.557095,0,28,50,3967.557095,3894.103652
22913,3683.435963,0,21,62,3683.435963,3619.824602
22914,3417.96549,0,16,49,3417.96549,3276.615739
22915,4088.762791,0,34,21,4088.762791,3967.125431
22916,3487.336388,1,23,38,3612.639977,3487.336388
22917,3607.207885,0,22,42,3607.207885,3488.270579
22918,3264.828631,1,17,43,3401.693718,3264.828631
22919,3545.381111,0,22,35,3545.381111,3404.432806
22920,3100.389425,1,17,26,3294.601665,3100.389425
22921,3814.974333,0,29,31,3814.974333,3741.591257
22922,3357.166022,0,18,30,3357.166022,3166.523417
22923,3646.91,0,23,44,3646.91,3550.821239
22924,3996.662305,0,30,39,3996.662305,3910.829968
22925,3933.275531,0,28,46,3933.275531,3848.08049
22926,3559.00061,0,20,46,3559.00061,3407.782864
22927,3275.468534,1,20,33,3451.144762,3275.468534
22928,3767.277675,0,28,23,3767.277675,3581.995578
22929,3276.623093,1,21,27,3465.386755,3276.623093
22930,3305.240197,0,16,31,3305.240197,3109.853182
22931,3910.328952,1,27,57,3974.693294,3910.328952
22932,4073.507614,0,30,50,4073.507614,4026.472464
22933,4322.768226,0,35,40,4322.768226,4271.04213
22934,4112.59189,0,29,62,4112.59189,4089.575572
22935,3287.954378,1,23,19,3481.712768,3287.954378
22936,3526.889901,0,23,26,3526.889901,3348.034509
22937,4277.856124,0,33,50,4277.856124,4293.117732
22938,3689.099168,0,25,35,3689.099168,3553.05374
22939,3737.508161,0,23,55,3737.508161,3666.787866
22940,3582.039021,1,30,13,3784.728068,3582.039021
22941,3210.84752,1,20,25,3386.133888,3210.84752
22942,3160.034731,1,19,24,3347.806101,3160.034731
22943,3426.812286,1,24,27,3576.65229,3426.812286
22944,3944.740693,0,31,26,3944.740693,3817.45232
22945,3560.962053,0,21,44,3560.962053,3450.161634
22946,3276.691891,0,19,13,3276.691891,3053.694754
22947,3180.69191,1,17,32,3337.663918,3180.69191
22948,3700.736327,0,26,29,3700.736327,3558.389495
22949,3246.983934,1,18,37,3412.48171,3246.983934
22950,3780.180844,0,24,53,3780.180844,3692.64984
22951,3355.616106,1,23,25,3520.824975,3355.616106
22952,3869.070051,0,29,31,3869.070051,3741.435721
22953,3805.765336,0,25,50,3805.765336,3733.192338
22954,3517.345776,0,22,28,3517.345776,3330.801058
22955,3412.398306,0,18,34,3412.398306,3204.662534
22956,3849.325704,0,28,36,3849.325704,3751.13165
22957,3605.161012,0,24,30,3605.161012,3456.012334
22958,3906.45305,0,27,50,3906.45305,3845.317647
22959,3352.453909,1,19,43,3468.838797,3352.453909
22960,3381.892441,0,20,24,3381.892441,3183.481002
22961,3635.361819,0,26,20,3635.361819,3459.768778
22962,3825.876991,0,28,32,3825.876991,3708.215528
22963,3702.566541,0,26,30,3702.566541,3544.037375
22964,3419.049366,0,19,35,3419.049366,3266.573059
22965,3544.914278,0,22,35,3544.914278,3406.450442
22966,3448.810192,0,19,39,3448.810192,3333.894951
22967,4002.749685,0,32,24,4002.749685,3852.038259
22968,4206.478178,0,33,41,4206.478178,4140.413159
22969,3755.638346,0,28,24,3755.638346,3591.729975
22970,3641.700248,0,25,29,3641.700248,3484.197014
22971,3698.122846,0,27,22,3698.122846,3544.037774
22972,3803.417432,0,27,37,3803.417432,3704.649413
22973,3825.439622,0,24,60,3825.439622,3778.268582
22974,3967.063985,0,29,43,3967.063985,3872.089634
22975,3168.208782,1,15,43,3338.406788,3168.208782
22976,3852.47587,0,27,42,3852.47587,3747.490601
22977,3650.563036,0,25,32,3650.563036,3552.487752
22978,3568.324912,0,22,37,3568.324912,3422.301837
22979,4700.960425,0,41,32,4700.960425,4656.511358
22980,3261.538862,1,21,25,3410.975182,3261.538862
22981,4057.811923,0,31,40,4057.811923,4004.929333
22982,3417.362001,1,20,46,3552.085601,3417.362001
22983,3447.685095,0,22,23,3447.685095,3276.830332
22984,3800.654487,0,27,35,3800.654487,3665.127518
22985,3908.061089,0,28,41,3908.061089,3832.08706
22986,3339.507105,0,19,24,3339.507105,3148.406203
22987,3321.766674,0,22,6,3321.766674,3101.74451
22988,3687.485402,0,26,27,3687.485402,3532.006035
22989,3429.045862,0,18,41,3429.045862,3278.020325
22990,3869.762935,0,29,32,3869.762935,3756.929398
22991,3531.994796,0,18,55,3531.994796,3412.342381
22992,3683.936413,0,26,28,3683.936413,3523.954118
22993,3518.327997,0,22,30,3518.327997,3347.955555
22994,3125.246369,1,17,29,3322.500718,3125.246369
22995,3590.262867,0,20,53,3590.262867,3484.216089
22996,3279.320675,1,19,37,3439.909316,3279.320675
